CCOMP96,CCOMP04,REG96A04,MODIF96A04,CODLOC_96,CODLOC_04
1001233027,1001233027,0,SIN MODIFICACION,10320,10320
1001233028,1001233028,0,SIN MODIFICACION,10320,10320
1001233029,1001233029,0,SIN MODIFICACION,10320,10320
1001233030,1001233030,0,SIN MODIFICACION,10320,10320
1001233031,1001233031,0,SIN MODIFICACION,10320,10320
1001233032,1001233032,0,SIN MODIFICACION,10320,10320
1001233033,1001233033,0,SIN MODIFICACION,10320,10320
1001233034,1001233034,0,SIN MODIFICACION,10320,10320
1001133004,1001233035,1,PARTICION,10900,10320
1001233011,1001233800,2,FUSION,10320,10320
1001233017,1001233801,2,FUSION,10320,10320
1001233019,1001233802,2,FUSION,10320,10320
1001233023,1001233803,2,FUSION,10320,10320
1001239019,1001239019,0,SIN MODIFICACION,10320,10320
1001239020,1001239020,0,SIN MODIFICACION,10320,10320
1001239021,1001239021,0,SIN MODIFICACION,10320,10320
1001239022,1001239022,0,SIN MODIFICACION,10320,10320
1001239023,1001239023,0,SIN MODIFICACION,10320,10320
1001239024,1001239024,0,SIN MODIFICACION,10320,10320
1001239025,1001239025,0,SIN MODIFICACION,10320,10320
1001239026,1001239026,0,SIN MODIFICACION,10320,10320
1001239027,1001239027,0,SIN MODIFICACION,10320,10320
1001239028,1001239028,0,SIN MODIFICACION,10320,10320
1001239029,1001239029,0,SIN MODIFICACION,10320,10320
1001239030,1001239030,0,SIN MODIFICACION,10320,10320
1001239031,1001239031,0,SIN MODIFICACION,10320,10320
1001239032,1001239032,0,SIN MODIFICACION,10320,10320
1001239033,1001239033,0,SIN MODIFICACION,10320,10320
1001239034,1001239034,0,SIN MODIFICACION,10320,10320
1001239035,1001239035,0,SIN MODIFICACION,10320,10320
1001239049,1001239049,0,SIN MODIFICACION,10320,10320
1001240002,1001240002,0,SIN MODIFICACION,10320,10320
1001240003,1001240003,0,SIN MODIFICACION,10320,10320
1001240004,1001240004,0,SIN MODIFICACION,10320,10320
1001240005,1001240005,0,SIN MODIFICACION,10320,10320
1001240006,1001240006,0,SIN MODIFICACION,10320,10320
1001240007,1001240007,0,SIN MODIFICACION,10320,10320
1001240008,1001240008,0,SIN MODIFICACION,10320,10320
1001240009,1001240009,0,SIN MODIFICACION,10320,10320
1001240011,1001240011,0,SIN MODIFICACION,10320,10320
1001240012,1001240012,0,SIN MODIFICACION,10320,10320
1001240013,1001240013,0,SIN MODIFICACION,10320,10320
1001240014,1001240014,0,SIN MODIFICACION,10320,10320
1001240015,1001240015,0,SIN MODIFICACION,10320,10320
1001243009,1001243009,0,SIN MODIFICACION,10320,10320
1001243010,1001243010,0,SIN MODIFICACION,10320,10320
1001243012,1001243012,0,SIN MODIFICACION,10320,10320
1001243013,1001243013,0,SIN MODIFICACION,10320,10320
1001243015,1001243015,0,SIN MODIFICACION,10320,10320
1001243011,1001243019,1,PARTICION,10320,10320
1001243014,1001243021,1,PARTICION,10320,10320
1001243011,1001243800,1,PARTICION,10320,10320
1001243011,1001243801,1,PARTICION,10320,10320
1001243014,1001243802,1,PARTICION,10320,10320
1001243014,1001243803,1,PARTICION,10320,10320
1001243016,1001243804,1,PARTICION,10320,10320
1001243016,1001243805,1,PARTICION,10320,10320
1001243016,1001243806,1,PARTICION,10320,10320
1001243017,1001243807,1,PARTICION,10320,10320
1001243017,1001243808,1,PARTICION,10320,10320
1001243018,1001243809,1,PARTICION,10320,10320
1001243018,1001243810,1,PARTICION,10320,10320
1001317001,1001317001,0,SIN MODIFICACION,10320,10320
1001317002,1001317002,0,SIN MODIFICACION,10320,10320
1001317003,1001317003,0,SIN MODIFICACION,10320,10320
1001317004,1001317004,0,SIN MODIFICACION,10320,10320
1001317005,1001317005,0,SIN MODIFICACION,10320,10320
1001317008,1001317008,0,SIN MODIFICACION,10320,10320
1001317009,1001317009,0,SIN MODIFICACION,10320,10320
1001317013,1001317013,0,SIN MODIFICACION,10320,10320
1001317014,1001317014,0,SIN MODIFICACION,10320,10320
1001317015,1001317015,0,SIN MODIFICACION,10320,10320
1001317016,1001317016,0,SIN MODIFICACION,10320,10320
1001317017,1001317017,0,SIN MODIFICACION,10320,10320
1001317048,1001317048,0,SIN MODIFICACION,10320,10320
1001317049,1001317049,0,SIN MODIFICACION,10320,10320
1001317050,1001317050,0,SIN MODIFICACION,10320,10320
1001317051,1001317051,0,SIN MODIFICACION,10320,10320
1001317052,1001317052,0,SIN MODIFICACION,10320,10320
1001129006,1001317055,1,PARTICION,10900,10320
1001129006,1001317056,1,PARTICION,10900,10320
1001129006,1001317057,1,PARTICION,10900,10320
1001129006,1001317058,1,PARTICION,10900,10320
1001129006,1001317059,1,PARTICION,10900,10320
1001129006,1001317060,1,PARTICION,10900,10320
1001317047,1001317064,1,PARTICION,10320,10320
1001317047,1001317065,1,PARTICION,10320,10320
1001129006,1001317802,1,PARTICION,10900,10320
1001129006,1001317803,1,PARTICION,10900,10320
1001129006,1001317804,1,PARTICION,10900,10320
1001129006,1001317805,1,PARTICION,10900,10320
1001129006,1001317807,1,PARTICION,10900,10320
1001129006,1001317809,1,PARTICION,10900,10320
1001129006,1001317810,1,PARTICION,10900,10320
1001129006,1001317811,1,PARTICION,10900,10320
1001317011,1001317813,0,SIN MODIFICACION,10320,10320
1001317010,1001317814,2,FUSION,10320,10320
1001320001,1001320001,0,SIN MODIFICACION,10320,10320
1001320002,1001320002,0,SIN MODIFICACION,10320,10320
1001320003,1001320003,0,SIN MODIFICACION,10320,10320
1001320004,1001320004,0,SIN MODIFICACION,10320,10320
1001320005,1001320005,0,SIN MODIFICACION,10320,10320
1001320006,1001320006,0,SIN MODIFICACION,10320,10320
1001320007,1001320007,0,SIN MODIFICACION,10320,10320
1001320008,1001320008,0,SIN MODIFICACION,10320,10320
1001320009,1001320009,0,SIN MODIFICACION,10320,10320
1001320010,1001320010,0,SIN MODIFICACION,10320,10320
1001320011,1001320011,0,SIN MODIFICACION,10320,10320
1001320012,1001320012,0,SIN MODIFICACION,10320,10320
1001320013,1001320013,0,SIN MODIFICACION,10320,10320
1001320014,1001320014,0,SIN MODIFICACION,10320,10320
1001320015,1001320015,0,SIN MODIFICACION,10320,10320
1001320016,1001320016,0,SIN MODIFICACION,10320,10320
1001333035,1001333035,0,SIN MODIFICACION,10320,10320
1001333036,1001333036,0,SIN MODIFICACION,10320,10320
1001333037,1001333037,0,SIN MODIFICACION,10320,10320
1001333038,1001333038,0,SIN MODIFICACION,10320,10320
1001333039,1001333039,0,SIN MODIFICACION,10320,10320
1001333040,1001333040,0,SIN MODIFICACION,10320,10320
1001333041,1001333041,0,SIN MODIFICACION,10320,10320
1001333042,1001333042,0,SIN MODIFICACION,10320,10320
1001333043,1001333043,0,SIN MODIFICACION,10320,10320
1001333044,1001333044,0,SIN MODIFICACION,10320,10320
1001333045,1001333045,0,SIN MODIFICACION,10320,10320
1001333046,1001333046,0,SIN MODIFICACION,10320,10320
1001333047,1001333047,0,SIN MODIFICACION,10320,10320
1001333048,1001333048,0,SIN MODIFICACION,10320,10320
1001333049,1001333049,0,SIN MODIFICACION,10320,10320
1001333050,1001333050,0,SIN MODIFICACION,10320,10320
1001333051,1001333051,0,SIN MODIFICACION,10320,10320
1001333052,1001333052,0,SIN MODIFICACION,10320,10320
1001333053,1001333053,0,SIN MODIFICACION,10320,10320
1001333054,1001333054,0,SIN MODIFICACION,10320,10320
1001333055,1001333055,0,SIN MODIFICACION,10320,10320
1001333056,1001333056,0,SIN MODIFICACION,10320,10320
1001333057,1001333057,0,SIN MODIFICACION,10320,10320
1001333058,1001333058,0,SIN MODIFICACION,10320,10320
1001333059,1001333059,0,SIN MODIFICACION,10320,10320
1001333060,1001333060,0,SIN MODIFICACION,10320,10320
1001133004,1001333064,1,PARTICION,10900,10320
1001133004,1001333065,1,PARTICION,10900,10320
1001133004,1001333066,1,PARTICION,10900,10320
1001333061,1001333067,1,PARTICION,10320,10320
1001333061,1001333068,1,PARTICION,10320,10320
1001133004,1001333069,1,PARTICION,10900,10320
1001333061,1001333070,1,PARTICION,10320,10320
1001133004,1001333071,1,PARTICION,10900,10320
1001333061,1001333072,1,PARTICION,10320,10320
1001133004,1001333073,1,PARTICION,10900,10320
1001333061,1001333401,1,PARTICION,10320,10320
1001133004,1001333802,1,PARTICION,10900,10320
1001133004,1001333803,1,PARTICION,10900,10320
1001133004,1001333804,1,PARTICION,10900,10320
1001133004,1001333805,1,PARTICION,10900,10320
1001133004,1001333806,1,PARTICION,10900,10320
1001133004,1001333807,1,PARTICION,10900,10320
1001339001,1001339001,0,SIN MODIFICACION,10320,10320
1001339003,1001339003,0,SIN MODIFICACION,10320,10320
1001339004,1001339004,0,SIN MODIFICACION,10320,10320
1001339005,1001339005,0,SIN MODIFICACION,10320,10320
1001339006,1001339006,0,SIN MODIFICACION,10320,10320
1001339007,1001339007,0,SIN MODIFICACION,10320,10320
1001339008,1001339008,0,SIN MODIFICACION,10320,10320
1001339009,1001339009,0,SIN MODIFICACION,10320,10320
1001339010,1001339010,0,SIN MODIFICACION,10320,10320
1001339011,1001339011,0,SIN MODIFICACION,10320,10320
1001339012,1001339012,0,SIN MODIFICACION,10320,10320
1001339013,1001339013,0,SIN MODIFICACION,10320,10320
1001339014,1001339014,0,SIN MODIFICACION,10320,10320
1001339015,1001339015,0,SIN MODIFICACION,10320,10320
1001339016,1001339016,0,SIN MODIFICACION,10320,10320
1001339017,1001339017,0,SIN MODIFICACION,10320,10320
1001339018,1001339018,0,SIN MODIFICACION,10320,10320
1001339002,1001339800,1,PARTICION,10320,10320
1001339002,1001339801,1,PARTICION,10320,10320
1001340022,1001340022,0,SIN MODIFICACION,10320,10320
1001340023,1001340023,0,SIN MODIFICACION,10320,10320
1001340024,1001340024,0,SIN MODIFICACION,10320,10320
1001340025,1001340025,0,SIN MODIFICACION,10320,10320
1001340026,1001340026,0,SIN MODIFICACION,10320,10320
1001340027,1001340027,0,SIN MODIFICACION,10320,10320
1001340028,1001340028,0,SIN MODIFICACION,10320,10320
1001340029,1001340029,0,SIN MODIFICACION,10320,10320
1001340030,1001340030,0,SIN MODIFICACION,10320,10320
1001340031,1001340031,0,SIN MODIFICACION,10320,10320
1001340032,1001340032,0,SIN MODIFICACION,10320,10320
1001340033,1001340033,0,SIN MODIFICACION,10320,10320
1001340034,1001340034,0,SIN MODIFICACION,10320,10320
1001340035,1001340035,0,SIN MODIFICACION,10320,10320
1001340036,1001340036,0,SIN MODIFICACION,10320,10320
1001340037,1001340037,0,SIN MODIFICACION,10320,10320
1001340038,1001340038,0,SIN MODIFICACION,10320,10320
1001340039,1001340039,0,SIN MODIFICACION,10320,10320
1001340040,1001340040,0,SIN MODIFICACION,10320,10320
1001340041,1001340041,0,SIN MODIFICACION,10320,10320
1001340044,1001340044,0,SIN MODIFICACION,10320,10320
1001340045,1001340045,0,SIN MODIFICACION,10320,10320
1001340046,1001340046,0,SIN MODIFICACION,10320,10320
1001340047,1001340047,0,SIN MODIFICACION,10320,10320
1001129005,1001340049,1,PARTICION,10900,10320
1001129005,1001340050,1,PARTICION,10900,10320
1001129005,1001340051,1,PARTICION,10900,10320
1001129005,1001340052,1,PARTICION,10900,10320
1001129005,1001340054,1,PARTICION,10900,10320
1001129005,1001340056,1,PARTICION,10900,10320
1001129005,1001340057,1,PARTICION,10900,10320
1001340042,1001340800,2,FUSION,10320,10320
1001340048,1001340801,0,SIN MODIFICACION,10320,10320
1001129005,1001340803,1,PARTICION,10900,10320
1001129005,1001340804,1,PARTICION,10900,10320
1001129005,1001340805,1,PARTICION,10900,10320
1001129005,1001340806,1,PARTICION,10900,10320
1001129005,1001340807,1,PARTICION,10900,10320
1001129005,1001340808,1,PARTICION,10900,10320
1001343001,1001343001,0,SIN MODIFICACION,10320,10320
1001343002,1001343002,0,SIN MODIFICACION,10320,10320
1001343003,1001343003,0,SIN MODIFICACION,10320,10320
1001343004,1001343004,0,SIN MODIFICACION,10320,10320
1001343005,1001343005,0,SIN MODIFICACION,10320,10320
1001343006,1001343006,0,SIN MODIFICACION,10320,10320
1001343007,1001343007,0,SIN MODIFICACION,10320,10320
1001343008,1001343008,0,SIN MODIFICACION,10320,10320
1001343036,1001343036,0,SIN MODIFICACION,10320,10320
1001343037,1001343037,0,SIN MODIFICACION,10320,10320
1001343039,1001343039,0,SIN MODIFICACION,10320,10320
1001343040,1001343040,0,SIN MODIFICACION,10320,10320
1001343041,1001343041,0,SIN MODIFICACION,10320,10320
1001343042,1001343042,0,SIN MODIFICACION,10320,10320
1001343035,1001343043,1,PARTICION,10320,10320
1001343038,1001343044,1,PARTICION,10320,10320
1001343038,1001343045,1,PARTICION,10320,10320
1001343035,1001343057,1,PARTICION,10320,10320
1001433001,1001433001,0,SIN MODIFICACION,10320,10320
1001433002,1001433002,1,PARTICION,10320,10320
1001433003,1001433003,0,SIN MODIFICACION,10320,10320
1001433004,1001433004,1,PARTICION,10320,10320
1001433005,1001433005,0,SIN MODIFICACION,10320,10320
1001433006,1001433006,0,SIN MODIFICACION,10320,10320
1001433007,1001433007,0,SIN MODIFICACION,10320,10320
1001433008,1001433008,0,SIN MODIFICACION,10320,10320
1001433011,1001433011,0,SIN MODIFICACION,10320,10320
1001433012,1001433012,0,SIN MODIFICACION,10320,10320
1001433013,1001433013,0,SIN MODIFICACION,10320,10320
1001433018,1001433018,0,SIN MODIFICACION,10320,10320
1001433020,1001433020,0,SIN MODIFICACION,10320,10320
1001433021,1001433021,0,SIN MODIFICACION,10320,10320
1001433009,1001433800,0,SIN MODIFICACION,10320,10320
1001433010,1001433801,0,SIN MODIFICACION,10320,10320
1001433016,1001433802,2,FUSION,10320,10320
1001433002,1001433803,1,PARTICION,10320,10320
1001433014,1001433804,2,FUSION,10320,10320
1001433004,1001433805,1,PARTICION,10320,10320
1002001001,1002001001,0,SIN MODIFICACION,10321,10321
1002001002,1002001002,0,SIN MODIFICACION,10321,10321
1002001003,1002001003,0,SIN MODIFICACION,10321,10321
1002001004,1002001004,0,SIN MODIFICACION,10321,10321
1002001005,1002001005,0,SIN MODIFICACION,10321,10321
1002001006,1002001006,0,SIN MODIFICACION,10321,10321
1002001007,1002001007,0,SIN MODIFICACION,10321,10321
1002001008,1002001008,0,SIN MODIFICACION,10321,10321
1002001009,1002001009,0,SIN MODIFICACION,10321,10321
1002001010,1002001010,0,SIN MODIFICACION,10321,10321
1002001011,1002001011,0,SIN MODIFICACION,10321,10321
1002001012,1002001012,0,SIN MODIFICACION,10321,10321
1002001013,1002001013,0,SIN MODIFICACION,10321,10321
1002001014,1002001014,0,SIN MODIFICACION,10321,10321
1002001015,1002001015,0,SIN MODIFICACION,10321,10321
1002001016,1002001016,0,SIN MODIFICACION,10321,10321
1002001017,1002001017,0,SIN MODIFICACION,10321,10321
1002001018,1002001018,0,SIN MODIFICACION,10321,10321
1002001019,1002001019,0,SIN MODIFICACION,10321,10321
1002001020,1002001020,0,SIN MODIFICACION,10321,10321
1002002001,1002002001,0,SIN MODIFICACION,10321,10321
1002002002,1002002002,0,SIN MODIFICACION,10321,10321
1002002003,1002002003,0,SIN MODIFICACION,10321,10321
1002002004,1002002004,0,SIN MODIFICACION,10321,10321
1002002005,1002002005,0,SIN MODIFICACION,10321,10321
1002002006,1002002006,0,SIN MODIFICACION,10321,10321
1002002007,1002002007,0,SIN MODIFICACION,10321,10321
1002002008,1002002008,0,SIN MODIFICACION,10321,10321
1002002009,1002002009,0,SIN MODIFICACION,10321,10321
1002002010,1002002010,0,SIN MODIFICACION,10321,10321
1002002011,1002002011,0,SIN MODIFICACION,10321,10321
1002002012,1002002012,0,SIN MODIFICACION,10321,10321
1002002013,1002002013,0,SIN MODIFICACION,10321,10321
1002002014,1002002014,0,SIN MODIFICACION,10321,10321
1002002015,1002002015,0,SIN MODIFICACION,10321,10321
1002002016,1002002016,0,SIN MODIFICACION,10321,10321
1002002017,1002002017,0,SIN MODIFICACION,10321,10321
1002002018,1002002018,0,SIN MODIFICACION,10321,10321
1002002019,1002002019,0,SIN MODIFICACION,10321,10321
1002002020,1002002020,0,SIN MODIFICACION,10321,10321
1002003001,1002003001,0,SIN MODIFICACION,10321,10321
1002003002,1002003002,0,SIN MODIFICACION,10321,10321
1002003003,1002003003,0,SIN MODIFICACION,10321,10321
1002003004,1002003004,0,SIN MODIFICACION,10321,10321
1002003005,1002003005,0,SIN MODIFICACION,10321,10321
1002003006,1002003006,0,SIN MODIFICACION,10321,10321
1002003007,1002003007,0,SIN MODIFICACION,10321,10321
1002003008,1002003008,0,SIN MODIFICACION,10321,10321
1002003009,1002003009,0,SIN MODIFICACION,10321,10321
1002003010,1002003010,0,SIN MODIFICACION,10321,10321
1002003011,1002003011,0,SIN MODIFICACION,10321,10321
1002003012,1002003012,0,SIN MODIFICACION,10321,10321
1002003013,1002003013,0,SIN MODIFICACION,10321,10321
1002003014,1002003014,0,SIN MODIFICACION,10321,10321
1002003015,1002003015,0,SIN MODIFICACION,10321,10321
1002003016,1002003016,0,SIN MODIFICACION,10321,10321
1002003017,1002003017,0,SIN MODIFICACION,10321,10321
1002003018,1002003018,0,SIN MODIFICACION,10321,10321
1002003019,1002003019,0,SIN MODIFICACION,10321,10321
1002003020,1002003020,0,SIN MODIFICACION,10321,10321
1002004001,1002004001,0,SIN MODIFICACION,10321,10321
1002004002,1002004002,0,SIN MODIFICACION,10321,10321
1002004003,1002004003,0,SIN MODIFICACION,10321,10321
1002004004,1002004004,0,SIN MODIFICACION,10321,10321
1002004005,1002004005,0,SIN MODIFICACION,10321,10321
1002004006,1002004006,0,SIN MODIFICACION,10321,10321
1002004007,1002004007,0,SIN MODIFICACION,10321,10321
1002004008,1002004008,0,SIN MODIFICACION,10321,10321
1002004009,1002004009,0,SIN MODIFICACION,10321,10321
1002004010,1002004010,0,SIN MODIFICACION,10321,10321
1002004011,1002004011,0,SIN MODIFICACION,10321,10321
1002004012,1002004012,0,SIN MODIFICACION,10321,10321
1002004013,1002004013,0,SIN MODIFICACION,10321,10321
1002004014,1002004014,0,SIN MODIFICACION,10321,10321
1002004015,1002004015,0,SIN MODIFICACION,10321,10321
1002004016,1002004016,0,SIN MODIFICACION,10321,10321
1002004017,1002004017,0,SIN MODIFICACION,10321,10321
1002004018,1002004018,0,SIN MODIFICACION,10321,10321
1002004019,1002004019,0,SIN MODIFICACION,10321,10321
1002004020,1002004020,0,SIN MODIFICACION,10321,10321
1002013001,1002013001,0,SIN MODIFICACION,10321,10321
1002013002,1002013002,0,SIN MODIFICACION,10321,10321
1002013003,1002013003,0,SIN MODIFICACION,10321,10321
1002013004,1002013004,0,SIN MODIFICACION,10321,10321
1002013005,1002013005,0,SIN MODIFICACION,10321,10321
1002013006,1002013006,0,SIN MODIFICACION,10321,10321
1002013007,1002013007,0,SIN MODIFICACION,10321,10321
1002013008,1002013008,0,SIN MODIFICACION,10321,10321
1002013009,1002013009,0,SIN MODIFICACION,10321,10321
1002013010,1002013010,0,SIN MODIFICACION,10321,10321
1002013011,1002013011,0,SIN MODIFICACION,10321,10321
1002013012,1002013012,0,SIN MODIFICACION,10321,10321
1002013013,1002013013,0,SIN MODIFICACION,10321,10321
1002013014,1002013014,0,SIN MODIFICACION,10321,10321
1002013015,1002013015,0,SIN MODIFICACION,10321,10321
1002013016,1002013016,0,SIN MODIFICACION,10321,10321
1002013017,1002013017,0,SIN MODIFICACION,10321,10321
1002013018,1002013018,0,SIN MODIFICACION,10321,10321
1002013019,1002013019,0,SIN MODIFICACION,10321,10321
1002013021,1002013021,0,SIN MODIFICACION,10321,10321
1002013022,1002013022,0,SIN MODIFICACION,10321,10321
1002013023,1002013023,0,SIN MODIFICACION,10321,10321
1002013024,1002013024,0,SIN MODIFICACION,10321,10321
1002013025,1002013025,0,SIN MODIFICACION,10321,10321
1002013026,1002013026,0,SIN MODIFICACION,10321,10321
1002013027,1002013027,0,SIN MODIFICACION,10321,10321
1002013028,1002013028,0,SIN MODIFICACION,10321,10321
1002013029,1002013029,0,SIN MODIFICACION,10321,10321
1002013030,1002013030,0,SIN MODIFICACION,10321,10321
1002013031,1002013031,0,SIN MODIFICACION,10321,10321
1002013032,1002013032,0,SIN MODIFICACION,10321,10321
1002013033,1002013033,0,SIN MODIFICACION,10321,10321
1002013034,1002013034,0,SIN MODIFICACION,10321,10321
1002013035,1002013035,0,SIN MODIFICACION,10321,10321
1002013036,1002013036,0,SIN MODIFICACION,10321,10321
1002013400,1002013400,0,SIN MODIFICACION,10321,10321
1002013401,1002013401,0,SIN MODIFICACION,10321,10321
1002013402,1002013402,0,SIN MODIFICACION,10321,10321
1002011004,1002013800,1,PARTICION,10900,10321
1002011004,1002013801,1,PARTICION,10900,10321
1002011004,1002013802,1,PARTICION,10900,10321
1002011004,1002013803,1,PARTICION,10900,10321
1002011004,1002013804,1,PARTICION,10900,10321
